datetime,kwh,athome
2018-01-13 22:44:35.006209+00:00,0.36,1
2018-01-13 22:45:35.072923+00:00,0.3,1
2018-01-13 22:47:35.327874+00:00,0.36,1
2018-01-13 22:48:35.250632+00:00,0.3,1
2018-01-13 22:50:35.397718+00:00,0.24,1
2018-01-13 22:51:35.430819+00:00,0.18,1
2018-01-13 22:52:35.488816+00:00,0.24,1
2018-01-13 22:53:35.551565+00:00,0.18,1
2018-01-13 22:54:35.616401+00:00,0.24,1
2018-01-13 22:56:35.731509+00:00,0.18,1
2018-01-13 22:57:35.794952+00:00,0.24,1
2018-01-13 22:59:35.911059+00:00,0.18,1
2018-01-13 23:00:35.971902+00:00,0.24,1
2018-01-13 23:01:36.035886+00:00,0.18,1
2018-01-13 23:02:36.094164+00:00,0.24,1
2018-01-13 23:04:36.216069+00:00,0.18,1
2018-01-13 23:05:36.276717+00:00,0.24,1
2018-01-13 23:07:36.401582+00:00,0.18,1
2018-01-13 23:08:36.465914+00:00,0.24,1
2018-01-13 23:09:36.523605+00:00,0.18,1
2018-01-13 23:11:36.642218+00:00,0.24,1
2018-01-13 23:12:36.700342+00:00,0.18,1
2018-01-13 23:13:36.763275+00:00,0.24,1
2018-01-13 23:15:36.879029+00:00,0.18,1
2018-01-13 23:16:36.947387+00:00,0.24,1
2018-01-13 23:18:37.063359+00:00,0.18,1
2018-01-13 23:19:37.123855+00:00,0.24,1
2018-01-13 23:20:37.184980+00:00,0.18,1
2018-01-13 23:21:37.246040+00:00,0.24,1
2018-01-13 23:23:37.366718+00:00,0.18,1
2018-01-13 23:24:37.426311+00:00,0.24,1
2018-01-13 23:26:37.549771+00:00,0.18,1
2018-01-13 23:27:37.608802+00:00,0.24,1
2018-01-13 23:29:37.732431+00:00,0.18,1
2018-01-13 23:30:37.787552+00:00,0.24,1
2018-01-13 23:32:37.909513+00:00,0.18,1
2018-01-13 23:33:37.973058+00:00,0.24,1
2018-01-13 23:34:38.036569+00:00,0.18,1
2018-01-13 23:35:38.092810+00:00,0.24,1
2018-01-13 23:37:38.214352+00:00,0.18,1
2018-01-13 23:38:38.277915+00:00,0.24,1
2018-01-13 23:40:38.394745+00:00,0.18,1
2018-01-13 23:41:38.456389+00:00,0.24,1
2018-01-13 23:43:38.579544+00:00,0.18,1
2018-01-13 23:44:38.637560+00:00,0.24,1
2018-01-13 23:45:38.700264+00:00,0.18,1
2018-01-13 23:46:38.755557+00:00,0.24,1
2018-01-13 23:48:38.885074+00:00,0.18,1
2018-01-13 23:49:38.941823+00:00,0.24,1
2018-01-13 23:51:39.062813+00:00,0.18,1
2018-01-13 23:52:39.138608+00:00,0.24,1
2018-01-13 23:54:39.243908+00:00,0.18,1
2018-01-13 23:55:39.302930+00:00,0.24,1
2018-01-13 23:56:39.366730+00:00,0.18,1
2018-01-13 23:57:39.421981+00:00,0.24,1
2018-01-13 23:59:18.428020+00:00,0.0,1
2018-01-14 00:00:18.493955+00:00,0.24,1
2018-01-14 00:00:57.093792+00:00,0.0,1
2018-01-14 00:01:57.057978+00:00,0.24,1
2018-01-14 00:02:57.113564+00:00,0.18,1
2018-01-14 00:03:57.173348+00:00,0.24,1
2018-01-14 00:04:57.236483+00:00,0.18,1
2018-01-14 00:05:57.295571+00:00,0.24,1
2018-01-14 00:06:57.354001+00:00,0.36,1
2018-01-14 00:09:57.539165+00:00,0.3,1
2018-01-14 00:13:57.781072+00:00,0.36,1
2018-01-14 00:14:57.842002+00:00,0.3,1
2018-01-14 00:16:57.980486+00:00,0.36,1
2018-01-14 00:17:58.032028+00:00,0.3,1
2018-01-14 00:19:58.148852+00:00,0.36,1
2018-01-14 00:20:58.207650+00:00,0.3,1
2018-01-14 00:22:58.322826+00:00,0.36,1
2018-01-14 00:23:58.401532+00:00,0.3,1
2018-01-14 00:25:58.505283+00:00,0.36,1
2018-01-14 00:26:58.566559+00:00,0.3,1
2018-01-14 00:27:37.507177+00:00,0.0,1
2018-01-14 00:28:37.738640+00:00,0.36,1
2018-01-14 00:29:37.630534+00:00,0.3,1
2018-01-14 00:31:37.753057+00:00,0.36,1
2018-01-14 00:32:37.815903+00:00,0.3,1
2018-01-14 00:35:37.997252+00:00,0.36,1
2018-01-14 00:36:38.074780+00:00,0.3,1
2018-01-14 00:41:38.376780+00:00,0.36,1
2018-01-14 00:42:38.418857+00:00,0.3,1
2018-01-14 00:46:38.665525+00:00,0.36,1
2018-01-14 00:47:38.724337+00:00,0.3,1
2018-01-14 00:49:38.863607+00:00,0.18,1
2018-01-14 00:50:38.904624+00:00,0.24,1
2018-01-14 00:51:38.962837+00:00,0.18,1
2018-01-14 00:53:39.090487+00:00,0.24,1
2018-01-14 00:54:39.149774+00:00,0.18,1
2018-01-14 00:55:39.206870+00:00,0.24,1
2018-01-14 00:56:39.265166+00:00,0.18,1
2018-01-14 00:57:39.327513+00:00,0.24,1
2018-01-14 00:58:39.391498+00:00,0.18,1
2018-01-14 00:59:39.451055+00:00,0.24,1
2018-01-14 01:00:39.507771+00:00,0.18,1
2018-01-14 01:01:39.570948+00:00,0.24,1
2018-01-14 01:02:39.816757+00:00,0.18,1
2018-01-14 01:03:39.689844+00:00,0.24,1
2018-01-14 01:04:39.759539+00:00,0.18,1
2018-01-14 01:05:39.813990+00:00,0.24,1
2018-01-14 01:06:39.878122+00:00,0.18,1
2018-01-14 01:07:39.932230+00:00,0.24,1
2018-01-14 01:08:39.994116+00:00,0.18,1
2018-01-14 01:09:40.058719+00:00,0.24,1
2018-01-14 01:10:40.247666+00:00,0.18,1
2018-01-14 01:13:40.299904+00:00,0.24,1
2018-01-14 01:14:40.352792+00:00,0.18,1
2018-01-14 01:15:40.416205+00:00,0.24,1
2018-01-14 01:16:40.477257+00:00,0.18,1
2018-01-14 01:17:40.550238+00:00,0.24,1
2018-01-14 01:18:40.685498+00:00,0.18,1
2018-01-14 01:19:40.656029+00:00,0.24,1
2018-01-14 01:20:19.630771+00:00,0.0,1
2018-01-14 01:21:19.695094+00:00,0.24,1
2018-01-14 01:22:19.751436+00:00,0.18,1
2018-01-14 01:24:19.873884+00:00,0.24,1
2018-01-14 01:25:19.934099+00:00,0.18,1
2018-01-14 01:26:19.996670+00:00,0.24,1
2018-01-14 01:27:20.058981+00:00,0.18,1
2018-01-14 01:28:20.120048+00:00,0.24,1
2018-01-14 01:29:20.176920+00:00,0.18,1
2018-01-14 01:30:20.238253+00:00,0.24,1
2018-01-14 01:31:20.298159+00:00,0.18,1
2018-01-14 01:32:20.362653+00:00,0.24,1
2018-01-14 01:33:20.420030+00:00,0.18,1
2018-01-14 01:34:20.482882+00:00,0.24,1
2018-01-14 01:35:20.540152+00:00,0.18,1
2018-01-14 01:36:20.602959+00:00,0.24,1
2018-01-14 01:37:20.663236+00:00,0.18,1
2018-01-14 01:38:20.721657+00:00,0.24,1
2018-01-14 01:39:20.782761+00:00,0.18,1
2018-01-14 01:40:20.962477+00:00,0.24,1
2018-01-14 01:41:20.902362+00:00,0.18,1
2018-01-14 01:42:20.963278+00:00,0.24,1
2018-01-14 01:43:21.022868+00:00,0.18,1
2018-01-14 01:44:21.083013+00:00,0.24,1
2018-01-14 01:45:21.142750+00:00,0.18,1
2018-01-14 01:46:21.203438+00:00,0.24,1
2018-01-14 01:47:21.265411+00:00,0.18,1
2018-01-14 01:48:21.334189+00:00,0.24,1
2018-01-14 01:49:21.412957+00:00,0.18,1
2018-01-14 01:50:21.448063+00:00,0.21,1
2018-01-14 01:52:21.565172+00:00,0.18,1
2018-01-14 01:53:21.622173+00:00,0.24,1
2018-01-14 01:54:21.688528+00:00,0.18,1
2018-01-14 01:55:21.748607+00:00,0.24,1
2018-01-14 01:56:21.817402+00:00,0.18,1
2018-01-14 01:57:21.868859+00:00,0.24,1
2018-01-14 01:58:21.934288+00:00,0.18,1
2018-01-14 01:59:21.992048+00:00,0.24,1
2018-01-14 02:00:22.053020+00:00,0.18,1
2018-01-14 02:01:22.107217+00:00,0.24,1
2018-01-14 02:02:22.169942+00:00,0.18,1
2018-01-14 02:03:22.234427+00:00,0.24,1
2018-01-14 02:04:22.290157+00:00,0.18,1
2018-01-14 02:05:22.350539+00:00,0.24,1
2018-01-14 02:06:22.413251+00:00,0.18,1
2018-01-14 02:07:22.474132+00:00,0.24,1
2018-01-14 02:08:22.533265+00:00,0.18,1
2018-01-14 02:09:22.592063+00:00,0.24,1
2018-01-14 02:10:22.654192+00:00,0.3,1
2018-01-14 02:13:22.838489+00:00,0.36,1
2018-01-14 02:14:22.911329+00:00,0.3,1
2018-01-14 02:17:23.087546+00:00,0.36,1
2018-01-14 02:18:23.140225+00:00,0.3,1
2018-01-14 02:21:23.322366+00:00,0.36,1
2018-01-14 02:22:23.412697+00:00,0.3,1
2018-01-14 02:26:23.626078+00:00,0.36,1
2018-01-14 02:27:23.684906+00:00,0.3,1
2018-01-14 02:32:23.993954+00:00,0.36,1
2018-01-14 02:33:24.047286+00:00,0.3,1
2018-01-14 02:37:24.312131+00:00,0.36,1
2018-01-14 02:38:24.348704+00:00,0.3,1
2018-01-14 02:42:24.595184+00:00,0.36,1
2018-01-14 02:43:24.656505+00:00,0.3,1
2018-01-14 02:48:24.959354+00:00,0.36,1
2018-01-14 02:49:25.016533+00:00,0.3,1
2018-01-14 02:53:25.259927+00:00,0.36,1
2018-01-14 02:54:25.323697+00:00,0.24,1
2018-01-14 02:56:25.439662+00:00,0.18,1
2018-01-14 02:57:25.500345+00:00,0.24,1
2018-01-14 02:58:25.562352+00:00,0.18,1
2018-01-14 02:59:25.624042+00:00,0.24,1
2018-01-14 03:00:25.681092+00:00,0.18,1
2018-01-14 03:01:25.751673+00:00,0.24,1
2018-01-14 03:02:25.842522+00:00,0.18,1
2018-01-14 03:03:25.864689+00:00,0.24,1
2018-01-14 03:04:25.924671+00:00,0.18,1
2018-01-14 03:05:25.985669+00:00,0.24,1
2018-01-14 03:06:26.050354+00:00,0.18,1
2018-01-14 03:07:26.357143+00:00,0.24,1
2018-01-14 03:08:26.169728+00:00,0.18,1
2018-01-14 03:09:26.233665+00:00,0.24,1
2018-01-14 03:10:26.289069+00:00,0.18,1
2018-01-14 03:12:26.412431+00:00,0.24,1
2018-01-14 03:13:26.465112+00:00,0.18,1
2018-01-14 03:14:26.529047+00:00,0.24,1
2018-01-14 03:15:26.593570+00:00,0.18,1
2018-01-14 03:16:26.651876+00:00,0.24,1
2018-01-14 03:18:26.773428+00:00,0.18,1
2018-01-14 03:19:26.831028+00:00,0.24,1
2018-01-14 03:20:26.893939+00:00,0.18,1
2018-01-14 03:21:26.950346+00:00,0.24,1
2018-01-14 03:22:27.016803+00:00,0.18,1
2018-01-14 03:23:27.075991+00:00,0.24,1
2018-01-14 03:24:27.135623+00:00,0.18,1
2018-01-14 03:25:27.196798+00:00,0.24,1
2018-01-14 03:27:27.314868+00:00,0.18,1
2018-01-14 03:28:27.378156+00:00,0.24,1
2018-01-14 03:29:27.437202+00:00,0.18,1
2018-01-14 03:30:27.500832+00:00,0.24,1
2018-01-14 03:31:27.562866+00:00,0.18,1
2018-01-14 03:32:27.620357+00:00,0.24,1
2018-01-14 03:33:27.680764+00:00,0.18,1
2018-01-14 03:34:28.021504+00:00,0.24,1
2018-01-14 03:35:27.804264+00:00,0.18,1
2018-01-14 03:36:27.863087+00:00,0.24,1
2018-01-14 03:37:27.924966+00:00,0.18,1
2018-01-14 03:38:27.985429+00:00,0.24,1
2018-01-14 03:39:28.347202+00:00,0.18,1
2018-01-14 03:40:28.105118+00:00,0.24,1
2018-01-14 03:41:28.166558+00:00,0.18,1
2018-01-14 03:42:28.234456+00:00,0.24,1
2018-01-14 03:43:28.287411+00:00,0.18,1
2018-01-14 03:44:28.348096+00:00,0.24,1
2018-01-14 03:45:28.408411+00:00,0.18,1
2018-01-14 03:46:28.468439+00:00,0.24,1
2018-01-14 03:47:28.525971+00:00,0.18,1
2018-01-14 03:48:28.604503+00:00,0.24,1
2018-01-14 03:49:28.652291+00:00,0.18,1
2018-01-14 03:50:28.712901+00:00,0.24,1
2018-01-14 03:51:28.771062+00:00,0.18,1
2018-01-14 03:52:28.836274+00:00,0.24,1
2018-01-14 03:53:39.907444+00:00,0.0,1
2018-01-14 03:54:39.969624+00:00,0.24,1
2018-01-14 03:55:40.026412+00:00,0.18,1
2018-01-14 03:56:40.090683+00:00,0.24,1
2018-01-14 03:57:40.148553+00:00,0.18,1
2018-01-14 03:58:40.211206+00:00,0.24,1
2018-01-14 04:00:40.329801+00:00,0.18,1
2018-01-14 04:01:40.393213+00:00,0.24,1
2018-01-14 04:02:40.460587+00:00,0.18,1
2018-01-14 04:03:40.513801+00:00,0.24,1
2018-01-14 04:05:40.697944+00:00,0.18,1
2018-01-14 04:06:40.695132+00:00,0.24,1
2018-01-14 04:07:40.756647+00:00,0.18,1
2018-01-14 04:08:40.815227+00:00,0.24,1
2018-01-14 04:09:40.881502+00:00,0.18,1
2018-01-14 04:10:40.941470+00:00,0.24,1
2018-01-14 04:11:41.026621+00:00,0.18,1
2018-01-14 04:13:41.134258+00:00,0.24,1
2018-01-14 04:14:41.183781+00:00,0.18,1
2018-01-14 04:15:41.241245+00:00,0.24,1
2018-01-14 04:17:41.365948+00:00,0.18,1
2018-01-14 04:18:41.424316+00:00,0.24,1
2018-01-14 04:19:41.483054+00:00,0.36,1
2018-01-14 04:21:41.868535+00:00,0.3,1
2018-01-14 04:23:41.726945+00:00,0.36,1
2018-01-14 04:24:41.782452+00:00,0.3,1
2018-01-14 04:27:41.964746+00:00,0.36,1
2018-01-14 04:28:42.027893+00:00,0.3,1
2018-01-14 04:31:42.208190+00:00,0.36,1
2018-01-14 04:32:42.277829+00:00,0.3,1
2018-01-14 04:35:42.451530+00:00,0.36,1
2018-01-14 04:36:42.515078+00:00,0.3,1
2018-01-14 04:39:42.691511+00:00,0.36,1
2018-01-14 04:40:42.780286+00:00,0.3,1
2018-01-14 04:44:42.994707+00:00,0.36,1
2018-01-14 04:45:43.108696+00:00,0.3,1
2018-01-14 04:48:51.695521+00:00,0.0,1
2018-01-14 04:49:51.756805+00:00,0.3,1
2018-01-14 04:50:51.823025+00:00,0.36,1
2018-01-14 04:51:51.878617+00:00,0.3,1
2018-01-14 04:54:52.060970+00:00,0.36,1
2018-01-14 04:55:52.116855+00:00,0.3,1
2018-01-14 04:59:52.363074+00:00,0.36,1
2018-01-14 05:00:52.425016+00:00,0.3,1
2018-01-14 05:05:52.833572+00:00,0.24,1
2018-01-14 05:06:52.785934+00:00,0.18,1
2018-01-14 05:07:52.852893+00:00,0.24,1
2018-01-14 05:09:52.969262+00:00,0.18,1
2018-01-14 05:10:53.031262+00:00,0.24,1
2018-01-14 05:11:53.103871+00:00,0.18,1
2018-01-14 05:12:53.152968+00:00,0.24,1
2018-01-14 05:13:53.212428+00:00,0.18,1
2018-01-14 05:14:53.280204+00:00,0.24,1
2018-01-14 05:15:53.334143+00:00,0.18,1
2018-01-14 05:16:53.396513+00:00,0.24,1
2018-01-14 05:17:53.454100+00:00,0.18,1
2018-01-14 05:18:53.513788+00:00,0.24,1
2018-01-14 05:19:53.573140+00:00,0.21,1
2018-01-14 05:21:53.883281+00:00,0.24,1
2018-01-14 05:22:53.758794+00:00,0.18,1
2018-01-14 05:23:53.819669+00:00,0.24,1
2018-01-14 05:24:53.889891+00:00,0.18,1
2018-01-14 05:25:53.951167+00:00,0.24,1
2018-01-14 05:26:53.998829+00:00,0.18,1
2018-01-14 05:27:54.088067+00:00,0.24,1
2018-01-14 05:28:54.118905+00:00,0.18,1
2018-01-14 05:29:54.178547+00:00,0.24,1
2018-01-14 05:31:54.302477+00:00,0.18,1
2018-01-14 05:32:54.363325+00:00,0.24,1
2018-01-14 05:33:54.424192+00:00,0.18,1
2018-01-14 05:34:54.484022+00:00,0.24,1
2018-01-14 05:36:54.605741+00:00,0.3,1
2018-01-14 06:11:56.739257+00:00,0.24,1
2018-01-14 06:12:56.785724+00:00,0.3,1
2018-01-14 06:15:56.963005+00:00,0.24,1
2018-01-14 06:16:57.024452+00:00,0.3,1
2018-01-14 06:25:57.734127+00:00,0.24,1
2018-01-14 06:26:57.630081+00:00,0.3,1
2018-01-14 06:32:57.993542+00:00,0.42,1
2018-01-14 06:37:58.291633+00:00,0.36,1
2018-01-14 06:38:58.385779+00:00,0.42,1
2018-01-14 06:40:58.480108+00:00,0.36,1
2018-01-14 06:41:58.531296+00:00,0.42,1
2018-01-14 06:44:12.370435+00:00,0.0,1
2018-01-14 06:45:12.247741+00:00,0.42,1
2018-01-14 06:46:12.306280+00:00,0.36,1
2018-01-14 06:47:12.369371+00:00,0.42,1
2018-01-14 06:49:12.487734+00:00,0.36,1
2018-01-14 06:50:12.545938+00:00,0.42,0
2018-01-14 06:52:12.674250+00:00,0.36,0
2018-01-14 06:53:12.729364+00:00,0.42,0
2018-01-14 06:55:12.991010+00:00,0.36,0
2018-01-14 06:56:12.911145+00:00,0.42,0
2018-01-14 06:58:13.032972+00:00,0.36,0
2018-01-14 06:59:13.094088+00:00,0.42,0
2018-01-14 07:00:13.153535+00:00,0.36,0
2018-01-14 07:01:13.213439+00:00,0.42,0
2018-01-14 07:03:13.335748+00:00,0.36,0
2018-01-14 07:04:13.394753+00:00,0.42,0
2018-01-14 07:05:21.947772+00:00,0.0,0
2018-01-14 07:06:22.008297+00:00,0.42,0
2018-01-14 07:08:22.129372+00:00,0.36,0
2018-01-14 07:09:22.191320+00:00,0.42,0
2018-01-14 07:11:22.311848+00:00,0.36,0
2018-01-14 07:12:22.372150+00:00,0.24,0
2018-01-14 07:13:22.432904+00:00,0.3,0
2018-01-14 07:23:23.057516+00:00,0.24,0
2018-01-14 07:24:23.099089+00:00,0.3,0
2018-01-14 07:35:23.811284+00:00,0.24,1
2018-01-14 07:36:23.877541+00:00,0.3,1
2018-01-14 07:46:24.435788+00:00,0.24,1
2018-01-14 07:47:24.510334+00:00,0.3,1
2018-01-14 07:56:25.039895+00:00,0.24,1
2018-01-14 07:57:25.099341+00:00,0.3,1
2018-01-14 07:58:25.164816+00:00,0.24,1
2018-01-14 07:59:25.226078+00:00,0.3,1
2018-01-14 08:01:25.341217+00:00,0.24,1
2018-01-14 08:02:25.401870+00:00,0.18,1
2018-01-14 08:03:25.456968+00:00,0.24,1
2018-01-14 08:04:25.521892+00:00,0.18,1
2018-01-14 08:05:25.630746+00:00,0.24,1
2018-01-14 08:06:25.644537+00:00,0.18,1
2018-01-14 08:07:25.707657+00:00,0.24,1
2018-01-14 08:08:25.993803+00:00,0.18,1
2018-01-14 08:09:25.823189+00:00,0.24,1
2018-01-14 08:10:25.881884+00:00,0.18,1
2018-01-14 08:11:25.943781+00:00,0.24,1
2018-01-14 08:12:26.003855+00:00,0.18,1
2018-01-14 08:14:26.124127+00:00,0.24,1
2018-01-14 08:15:26.182956+00:00,0.18,1
2018-01-14 08:16:26.363426+00:00,0.24,1
2018-01-14 08:17:26.308123+00:00,0.18,1
2018-01-14 08:18:26.367949+00:00,0.24,1
2018-01-14 08:19:26.427691+00:00,0.18,1
2018-01-14 08:20:26.499653+00:00,0.24,1
2018-01-14 08:21:26.558410+00:00,0.18,1
2018-01-14 08:22:26.607642+00:00,0.24,1
2018-01-14 08:23:26.670165+00:00,0.18,1
2018-01-14 08:24:26.730297+00:00,0.24,1
2018-01-14 08:25:26.793930+00:00,0.18,1
2018-01-14 08:26:35.334817+00:00,0.0,1
2018-01-14 08:27:35.397291+00:00,0.18,1
2018-01-14 08:28:35.457873+00:00,0.24,1
2018-01-14 08:29:35.519111+00:00,0.18,1
2018-01-14 08:30:35.577903+00:00,0.24,1
2018-01-14 08:31:35.706699+00:00,0.18,1
2018-01-14 08:32:35.699424+00:00,0.36,1
2018-01-14 08:34:35.821940+00:00,0.3,1
2018-01-14 08:35:35.894973+00:00,0.36,1
2018-01-14 08:36:35.943937+00:00,0.3,1
2018-01-14 08:38:36.066297+00:00,0.36,1
2018-01-14 08:39:36.266143+00:00,0.3,1
2018-01-14 08:40:45.174378+00:00,0.0,1
2018-01-14 08:41:45.231658+00:00,0.36,1
2018-01-14 08:42:45.293740+00:00,0.3,1
2018-01-14 08:44:45.418088+00:00,0.36,1
2018-01-14 08:45:45.475299+00:00,0.3,1
2018-01-14 08:47:45.598130+00:00,0.36,1
2018-01-14 08:48:45.657628+00:00,0.3,1
2018-01-14 08:49:45.715724+00:00,0.36,1
2018-01-14 08:50:45.778358+00:00,0.48,1
2018-01-14 08:51:45.858856+00:00,3.75,1
2018-01-14 08:52:45.900430+00:00,3.99,1
2018-01-14 08:53:45.978072+00:00,3.21,1
2018-01-14 08:54:46.199044+00:00,0.48,1
2018-01-14 08:55:46.082180+00:00,0.42,1
2018-01-14 08:56:46.145435+00:00,0.48,1
2018-01-14 09:01:46.443501+00:00,0.42,1
2018-01-14 09:02:46.505164+00:00,0.48,1
2018-01-14 09:07:46.808231+00:00,0.42,1
2018-01-14 09:08:46.921525+00:00,0.48,1
2018-01-14 09:09:46.927741+00:00,0.54,1
2018-01-14 09:10:46.991937+00:00,0.48,1
2018-01-14 09:12:47.104783+00:00,0.54,1
2018-01-14 09:13:56.166524+00:00,0.06,1
2018-01-14 09:14:56.227862+00:00,0.48,1
2018-01-14 09:16:56.359565+00:00,0.57,1
2018-01-14 09:17:56.411013+00:00,0.48,1
2018-01-14 09:18:56.468914+00:00,0.51,1
2018-01-14 09:19:56.530859+00:00,0.48,1
2018-01-14 09:20:56.591959+00:00,0.45,1
2018-01-14 09:21:56.651323+00:00,0.48,1
2018-01-14 09:22:56.712467+00:00,0.54,1
2018-01-14 09:23:56.847552+00:00,0.48,1
2018-01-14 09:30:57.199648+00:00,0.54,1
2018-01-14 09:31:57.260181+00:00,0.42,1
2018-01-14 09:32:57.322537+00:00,0.48,1
2018-01-14 09:33:57.380774+00:00,0.42,1
2018-01-14 09:35:57.495016+00:00,0.48,1
2018-01-14 09:36:57.559259+00:00,0.42,1
2018-01-14 09:37:57.619379+00:00,0.48,1
2018-01-14 09:38:57.679958+00:00,0.42,1
2018-01-14 09:39:57.814243+00:00,0.48,1
2018-01-14 09:40:57.800606+00:00,0.42,1
2018-01-14 09:41:57.861687+00:00,0.45,1
2018-01-14 09:42:57.949527+00:00,0.42,1
2018-01-14 09:44:58.043855+00:00,0.78,1
2018-01-14 09:45:58.104404+00:00,2.49,1
2018-01-14 09:46:58.172565+00:00,2.64,1
2018-01-14 09:49:58.346480+00:00,2.67,1
2018-01-14 09:50:58.407326+00:00,2.58,1
2018-01-14 09:52:07.477701+00:00,0.09,1
2018-01-14 09:53:07.539266+00:00,2.7,1
2018-01-14 09:54:07.602986+00:00,2.85,1
2018-01-14 09:55:07.663636+00:00,2.64,1
2018-01-14 09:56:07.737249+00:00,3.06,1
2018-01-14 09:57:16.502375+00:00,0.21,1
2018-01-14 09:58:16.478031+00:00,6.33,1
2018-01-14 09:59:16.533593+00:00,4.14,1
2018-01-14 10:00:16.584420+00:00,2.55,1
2018-01-14 10:01:16.662199+00:00,2.52,1
2018-01-14 10:02:16.711326+00:00,2.46,1
2018-01-14 10:03:16.765230+00:00,1.05,1
2018-01-14 10:04:16.826844+00:00,0.36,1
2018-01-14 10:12:17.312260+00:00,0.3,1
2018-01-14 10:13:17.403975+00:00,0.36,1
2018-01-14 10:15:17.492194+00:00,0.3,1
2018-01-14 10:16:17.557463+00:00,0.36,1
2018-01-14 10:20:17.800208+00:00,0.3,1
2018-01-14 10:21:17.880444+00:00,0.36,1
2018-01-14 10:25:18.104845+00:00,0.3,1
2018-01-14 10:26:18.162945+00:00,0.36,1
2018-01-14 10:29:36.616015+00:00,0.33,1
2018-01-14 10:30:36.901239+00:00,9.3,1
2018-01-14 10:31:36.739176+00:00,9.21,1
2018-01-14 10:32:36.784547+00:00,9.09,1
2018-01-14 10:34:36.904377+00:00,8.97,1
2018-01-14 10:35:28.555359+00:00,0.3,1
2018-01-14 10:37:16.721486+00:00,0.33,1
2018-01-14 10:38:26.197391+00:00,0.36,1
2018-01-14 10:39:26.251769+00:00,9.18,1
2018-01-14 10:40:26.307176+00:00,9.21,1
2018-01-14 10:41:26.366279+00:00,9.18,1
2018-01-14 10:42:05.397915+00:00,0.3,1
2018-01-14 10:43:05.421757+00:00,9.18,1
2018-01-14 10:44:05.484354+00:00,9.12,1
2018-01-14 10:44:46.588793+00:00,0.3,1
2018-01-14 10:45:46.652985+00:00,6.66,1
2018-01-14 10:46:46.705430+00:00,5.22,1
2018-01-14 10:47:46.766835+00:00,2.55,1
2018-01-14 10:48:46.843677+00:00,2.49,1
2018-01-14 10:49:46.888178+00:00,2.67,1
2018-01-14 10:50:55.612679+00:00,0.09,1
2018-01-14 10:51:55.618682+00:00,2.73,1
2018-01-14 10:52:55.634543+00:00,2.49,1
2018-01-14 10:53:55.699468+00:00,2.61,1
2018-01-14 10:55:04.441027+00:00,0.09,1
2018-01-14 10:56:04.449964+00:00,2.52,1
2018-01-14 10:58:04.569515+00:00,2.55,1
2018-01-14 10:59:14.250761+00:00,0.0,1
2018-01-14 11:00:22.803336+00:00,0.06,1
2018-01-14 11:01:23.018265+00:00,4.11,1
2018-01-14 11:02:22.929014+00:00,5.13,1
2018-01-14 11:03:22.976115+00:00,4.95,1
2018-01-14 11:04:04.478486+00:00,0.15,1
2018-01-14 11:05:04.529927+00:00,2.91,1
2018-01-14 11:06:04.604045+00:00,3.54,1
2018-01-14 11:07:04.653158+00:00,5.19,1
2018-01-14 11:08:04.801749+00:00,1.35,1
2018-01-14 11:09:04.776591+00:00,0.48,1
2018-01-14 11:11:05.165811+00:00,0.42,1
2018-01-14 11:12:04.950707+00:00,0.36,1
2018-01-14 11:13:05.012588+00:00,0.42,1
2018-01-14 11:14:05.072419+00:00,0.36,1
2018-01-14 11:16:05.199500+00:00,0.3,1
2018-01-14 11:18:05.317194+00:00,1.68,1
2018-01-14 11:19:05.401723+00:00,3.39,1
2018-01-14 11:20:05.436597+00:00,0.3,1
2018-01-14 11:22:05.557318+00:00,0.36,1
2018-01-14 11:23:05.618893+00:00,0.3,1
2018-01-14 11:25:05.736680+00:00,0.36,1
2018-01-14 11:26:05.810297+00:00,0.3,1
2018-01-14 11:27:06.073891+00:00,0.36,1
2018-01-14 11:28:05.920380+00:00,0.3,1
2018-01-14 11:30:06.038403+00:00,0.36,1
2018-01-14 11:31:06.101506+00:00,0.3,1
2018-01-14 11:33:06.222152+00:00,0.36,1
2018-01-14 11:34:06.282906+00:00,0.3,1
2018-01-14 11:36:06.407293+00:00,0.36,1
2018-01-14 11:37:06.466954+00:00,0.3,1
2018-01-14 11:41:06.706429+00:00,0.27,1
2018-01-14 11:43:06.831729+00:00,0.3,1
2018-01-14 11:44:06.888244+00:00,0.24,1
2018-01-14 11:45:06.950587+00:00,0.3,1
2018-01-14 11:46:07.012558+00:00,0.24,1
2018-01-14 11:47:07.071809+00:00,0.3,1
2018-01-14 11:48:07.338804+00:00,0.24,1
2018-01-14 11:50:07.252403+00:00,0.3,1
2018-01-14 11:51:07.332142+00:00,0.24,1
2018-01-14 11:53:07.431579+00:00,0.27,1
2018-01-14 11:55:07.554428+00:00,0.24,1
2018-01-14 11:57:07.674386+00:00,0.3,1
2018-01-14 11:58:07.735676+00:00,0.24,1
2018-01-14 12:01:07.919784+00:00,0.3,1
2018-01-14 12:02:07.976297+00:00,0.24,1
2018-01-14 12:05:08.158757+00:00,0.3,1
2018-01-14 12:06:08.220159+00:00,0.24,1
2018-01-14 12:09:08.400974+00:00,0.3,1
2018-01-14 12:10:08.460848+00:00,0.24,1
2018-01-14 12:13:08.643600+00:00,0.3,0
2018-01-14 12:14:08.704213+00:00,0.24,0
2018-01-14 12:17:08.886034+00:00,0.3,0
2018-01-14 12:18:08.955753+00:00,0.24,0
